"DateTime" "Latitude" "Longitude" "Depth" "Magnitude" "MagType" "NbStations" "Gap" "Distance" "RMS" "Source" "EventID"
"441" "2012/07/21 01:52:01.69" 40.385 -125.528 25 5.1 "Mw" 553 NA NA 0 "NC" 201207212003
"442" "2012/07/21 06:04:21.25" 40.4117 -125.3308 6.12 5.19 "Mw" 44 253 85 0.18 "NC" 71819471
"443" "2012/08/06 07:35:49.12" 35.9498 -120.5028 11.63 4.45 "Mw" 109 39 1 0.11 "NC" 71827401
"444" "2012/08/08 06:23:34.16" 33.9048 -117.7917 10.14 4.46 "ML" 219 NA NA 0.2 "CI" 15189073
"445" "2012/08/08 16:33:22.05" 33.9035 -117.7907 10.38 4.45 "ML" 237 NA NA 0.22 "CI" 15189281
"446" "2012/08/09 15:24:26.71" 40.7633 -125.1967 24.8 4.38 "Mw" 83 232 79 0.22 "NC" 71828881
"447" "2012/08/25 09:28:26.00" 31.339 -114.306 5 4.2 "Mc" 11 NA NA 0 "UNM" 201208252019
"448" "2012/08/26 19:16:11.49" 33.0172 -115.5482 9.23 3.95 "ML" 56 NA NA 0.16 "CI" 15199577
"449" "2012/08/26 19:20:04.81" 33.0158 -115.5363 4.73 4.59 "Mw" 27 NA NA 0.12 "CI" 15199593
"450" "2012/08/26 19:31:23.04" 33.0172 -115.5537 8.26 5.32 "Mw" 61 NA NA 0.21 "CI" 15199681
"451" "2012/08/26 19:33:01.09" 33.0135 -115.5592 4.33 4.89 "Mw" 56 NA NA 0.17 "CI" 15199689
"452" "2012/08/26 19:40:12.92" 32.9867 -115.5967 9.72 4.33 "Mw" 62 NA NA 0.14 "CI" 15199721
"453" "2012/08/26 20:57:58.22" 33.0185 -115.5403 8.22 5.44 "Mw" 55 NA NA 0.16 "CI" 15200401
"454" "2012/08/26 21:15:29.15" 33.0373 -115.5347 4.65 4.25 "ML" 54 NA NA 0.16 "CI" 15200489
"455" "2012/08/26 22:58:41.86" 32.9877 -115.5885 4.74 4.31 "Mw" 52 NA NA 0.17 "CI" 15201297
"456" "2012/08/26 23:33:25.12" 33.03 -115.5297 9.18 4.61 "Mw" 81 NA NA 0.2 "CI" 15201537
"457" "2012/08/27 04:41:37.00" 33.0212 -115.5195 4.11 4.9 "Mw" 47 NA NA 0.21 "CI" 15202921
"458" "2012/08/28 02:01:19.87" 33.0043 -115.5688 4.36 4.22 "Mw" 51 NA NA 0.16 "CI" 15204969
"459" "2012/08/29 20:31:00.35" 33.906 -117.7877 9.22 4.13 "ML" 143 NA NA 0.2 "CI" 15207433
"460" "2012/09/07 13:23:48.14" 36.1207 -119.9987 10.5 4.06 "Mw" 163 32 12 0.25 "NC" 71839170
"461" "2012/09/14 11:53:17.52" 40.4427 -124.1857 27.23 4.43 "Mw" 36 83 6 0.17 "NC" 71842075
"462" "2012/09/14 18:19:50.93" 40.4368 -124.163 26.79 3.96 "Mw" 32 81 4 0.13 "NC" 71842255
"463" "2012/09/24 22:55:15.00" 31.819 -114.995 12 4 "ML" 67 NA NA 0 "ECX" 201209241076
"464" "2012/09/25 15:15:09.89" 39.1678 -123.1658 11.46 4.51 "Mw" 102 30 12 0.16 "NC" 71847715
"465" "2012/09/25 15:15:46.04" 40.8367 -121.3498 0 4.5 "Unk" 0 0 0 0 "UW" 60455812
"466" "2012/10/02 08:28:14.96" 32.8047 -116.1438 10.49 4.13 "Mw" 139 NA NA 0.25 "CI" 15223417
"467" "2012/10/08 00:39:08.34" 33.0123 -116.3115 11.37 4.16 "ML" 146 NA NA 0.2 "CI" 15226257
"468" "2012/10/14 16:53:07.42" 40.645 -125.2722 23.43 4 "Mw" 82 253 81 0.27 "NC" 71859625
"469" "2012/10/19 02:51:56.23" 32.18 -115.2095 10 4.01 "Mw" 15 NA NA 0.26 "CI" 15232441
"470" "2012/10/21 06:55:09.51" 36.3097 -120.856 9.18 5.29 "Mw" 101 68 7 0.13 "NC" 71863625
"471" "2012/12/22 21:37:45.14" 32.9967 -116.2388 7.82 4.02 "ML" 147 NA NA 0.17 "CI" 15267105
"472" "2013/01/13 10:28:17.65" 40.3875 -125.316 16.12 4.02 "Mw" 93 256 84 0.47 "NC" 71920936
"473" "2013/01/24 08:22:59.00" 38.557 -119.632 0 4 "Unk" 0 0 0 0 "UW" 60497187
"474" "2013/01/24 11:22:57.05" 40.4415 -125.636 17.85 4.02 "Mw" 55 248 110 0.29 "NC" 71927951
"475" "2013/01/24 23:25:51.23" 38.5606 -119.6247 7.29 4.07 "ML" 31 133 16 0.12 "NN" 400812
"476" "2013/02/13 00:10:14.39" 38.0222 -118.0553 7.48 5.06 "ML" 32 123 23 0.14 "NN" 402688
"477" "2013/02/13 00:10:45.00" 38.028 -118.052 12 5.1 "Unk" 17 329 422 27.9 "UW" 60505956
"478" "2013/02/23 04:40:14.56" 32.132 -117.6893 10 3.96 "ML" 16 NA NA 0.26 "CI" 11248258
"479" "2013/02/25 22:53:04.20" 31.215 -115.917 5 4.2 "Mb" 120 187 0 0 "NEI" 201302252049
"480" "2013/02/28 15:29:25.89" 38.0237 -118.0646 6.16 4.05 "ML" 24 148 22 0.12 "NN" 404523
"481" "2013/03/01 21:55:27.58" 35.8298 -116.7997 8.41 4.14 "Mw" 41 NA NA 0.15 "CI" 15292545
"482" "2013/03/03 17:46:51.35" 40.3123 -124.6685 14.36 4.18 "Mw" 63 244 33 0.22 "NC" 71947725
"483" "2013/03/11 16:56:06.04" 33.5025 -116.4572 13.06 4.7 "Mh" 102 NA NA 0.16 "CI" 15296281
"484" "2013/03/14 09:09:23.33" 38.8123 -122.7862 2.2 4.44 "Mw" 107 20 0 0.07 "NC" 71954065
"485" "2013/03/14 09:10:09.47" 38.827 -122.7973 3.55 3.95 "Mw" 80 32 1 0.08 "NC" 71070214
"486" "2013/03/24 17:25:40.94" 40.6138 -124.9688 14 4.29 "Mw" 34 250 56 0.2 "NC" 71959700
"487" "2013/04/04 16:30:51.50" 31.225 -115.913 5 4 "ML" 44 NA 2 0 "NEI" 201304042017
"488" "2013/04/17 02:57:58.06" 32.2405 -115.2698 10 4.08 "Mw" 30 NA NA 0.44 "CI" 11286130
"489" "2013/05/15 20:00:06.23" 33.6583 -118.3722 1.21 4.08 "Mw" 78 NA NA 0.22 "CI" 15343145
"490" "2013/05/18 13:46:08.86" 40.2858 -124.4603 23.62 4.28 "Mw" 30 244 16 0.16 "NC" 71993641
"491" "2013/05/24 03:47:08.18" 40.1918 -121.0595 9.69 5.69 "Mw" 35 69 9 0.08 "NC" 71996906
"492" "2013/05/24 03:48:57.11" 40.1875 -121.0653 4.4 4.59 "Md" 13 163 9 0.03 "NC" 71071964
"493" "2013/05/24 03:50:27.92" 40.186 -121.0632 3.05 4.21 "Md" 29 146 9 0.12 "NC" 71071969
"494" "2013/05/24 08:02:19.49" 40.1827 -121.0718 5.17 4.87 "ML" 32 136 9 0.09 "NC" 71997821
"495" "2013/05/24 09:42:52.40" 40.1743 -121.0695 5.87 3.99 "ML" 49 136 10 0.12 "NC" 71998016
"496" "2013/05/29 14:38:03.27" 34.4125 -119.926 7.95 4.8 "Mw" 39 NA NA 0.2 "CI" 15350729
"497" "2013/05/29 14:40:03.00" 34.413 -119.926 8 4.8 "Unk" 0 0 0 0 "UW" 60534226
"498" "2013/07/24 16:46:02.63" 35.486 -118.2875 6.6 4.29 "ML" 76 NA NA 0.1 "CI" 11339042
"499" "2013/08/03 02:25:49.93" 40.8082 -124.4018 20.53 4.47 "Mw" 37 216 22 0.09 "NC" 72042291
"500" "2013/08/24 01:16:30.99" 34.5667 -120.9567 3.17 4.06 "Mw" 32 NA NA 0.3 "CI" 15396097
"501" "2013/08/25 18:50:28.71" 35.4803 -118.2853 2.3 4.2 "Mw" 77 NA NA 0.15 "CI" 15396881
"502" "2013/08/27 00:51:43.83" 39.6696 -119.6841 13.9 4.23 "ML" 52 73 15 0.11 "NN" 421303
"503" "2013/09/09 22:37:17.50" 40.8052 -125.433 17 4 "Mw" NA 241 1 1.42 "nc" 201309092045
"504" "2013/09/14 10:25:36.36" 32.4113 -115.2148 10 4.08 "Mw" 33 NA NA 0.39 "CI" 11364370
"505" "2013/10/06 02:06:21.88" 34.7092 -116.2938 1.88 4.28 "ML" 80 NA NA 0.13 "CI" 11373458
"506" "2013/10/11 23:05:37.33" 40.9835 -124.7498 8.67 4.94 "Mw" 124 214 55 0.17 "NC" 72086051
"507" "2013/11/08 10:46:56.00" 41.3257 -125.2915 12 4.7 "Mw" NA 237 1 1.53 "nc" 201311082029
"508" "2013/12/13 07:49:57.47" 35.8113 -119.8008 22.15 4.08 "Mw" 88 70 15 0.2 "NC" 72119970
"509" "2013/12/17 13:28:01.84" 40.6915 -124.5063 17.77 4.11 "Mw" 71 225 33 0.1 "NC" 72125816
"510" "2013/12/20 05:27:08.00" 31.22 -115.908 6 4.8 "Mw" NA NA NA 1.57 "ecx" 201312202007
"511" "2013/12/23 13:39:26.30" 36.1405 -118.0648 2.13 4.3 "Mw" 45 NA NA 0.15 "CI" 15447161
"512" "2013/12/23 13:40:53.01" 36.141 -118.065 2 4.3 "Unk" 5 356 634 83 "UW" 60660156
"513" "2013/12/24 10:28:49.84" 40.5145 -124.8227 10.28 4.3 "Mw" 45 228 50 0.16 "NC" 72129596
"514" "2013/12/26 00:18:19.63" 32.4008 -116.265 15 4.09 "ML" 44 NA NA 0.23 "CI" 11405954
"515" "2014/01/02 06:23:09.70" 40.29 -124.4527 20.32 4.02 "Mw" 29 249 15 0.09 "NC" 72134626
"516" "2014/01/07 09:13:23.50" 31.488 -114.489 16.3 4 "Md" NA NA NA 1.44 "unm" 201401072021
"517" "2014/01/12 20:24:46.74" 38.8135 -122.8162 2.61 4.53 "Mw" 106 25 1 0.05 "NC" 72141176
"518" "2014/01/15 09:35:18.87" 34.143 -117.4425 3.56 4.43 "Mw" 195 NA NA 0.19 "CI" 11413954
"519" "2014/01/23 04:10:41.19" 40.411 -125.3412 23.8 4.63 "Mw" 111 240 85 0.27 "NC" 72145230
"520" "2014/02/06 19:42:21.03" 35.526 -121.271 3.04 4.13 "Mw" 90 201 16 0.1 "NC" 72157621
"521" "2014/02/27 18:52:30.02" 35.8652 -121.4993 9.84 4.06 "Mw" 158 192 13 0.14 "NC" 72176091
"522" "2014/03/10 05:18:13.43" 40.8287 -125.1338 16.64 6.8 "Mw" 116 229 73 0.15 "NC" 72182046
"523" "2014/03/10 05:27:40.69" 40.6583 -125.201 10 4.3 "ML" NA 231 1 1.24 "us" 201403102013
"524" "2014/03/10 05:51:10.90" 40.6212 -125.3605 18.77 4.35 "ML" 76 241 97 0.15 "NC" 72182106
"525" "2014/03/10 10:28:18.52" 40.7778 -125.1915 19.27 4.47 "Mw" 92 231 92 0.21 "NC" 72182306
"526" "2014/03/13 02:11:04.03" 36.1117 -118.055 0.21 4.39 "Mw" 65 NA NA 0.15 "CI" 15475329
"527" "2014/03/14 16:32:35.21" 40.3482 -124.6103 19.47 4 "Mw" 55 229 28 0.14 "NC" 72185141
"528" "2014/03/16 03:46:09.72" 40.8585 -125.0218 24.38 4.01 "Mw" 47 257 72 0.17 "NC" 72186031
"529" "2014/03/17 13:25:36.87" 34.134 -118.4862 9.46 4.39 "Mw" 286 NA NA 0.28 "CI" 15476961
"530" "2014/03/18 10:33:59.28" 40.6863 -125.3328 23.21 4.41 "Mw" 34 271 87 0.17 "NC" 72187346
"531" "2014/03/19 09:57:08.02" 40.3068 -124.5127 7.22 3.95 "Mw" 40 243 19 0.19 "NC" 72187866
"532" "2014/03/29 04:09:42.31" 33.9325 -117.9172 4.77 5.1 "Mw" 170 NA NA 0.2 "CI" 15481673
"533" "2014/03/29 21:32:45.93" 33.9613 -117.8923 9.42 4.14 "Mw" 261 NA NA 0.33 "CI" 15483001
"534" "2014/04/19 12:15:13.01" 35.4663 -118.521 0.1 4.24 "ML" 88 NA NA 0.18 "CI" 37214496
"535" "2014/05/30 07:48:33.09" 38.4003 -119.3775 5.21 3.99 "ML" 40 71 13 0.17 "NN" 447794
"536" "2014/06/02 02:36:43.93" 34.0958 -118.4912 4.36 4.16 "Mw" 110 NA NA 0.22 "CI" 15507801
"537" "2014/06/02 23:54:19.68" 40.3455 -124.4202 18.41 4.14 "Mw" 32 245 12 0.12 "NC" 72231201
"538" "2014/06/11 09:38:05.72" 35.0025 -116.9157 2.16 3.99 "ML" 116 NA NA 0.14 "CI" 15510833
"539" "2014/07/05 16:59:34.07" 34.28 -117.0278 8.67 4.58 "Mw" 181 NA NA 0.13 "CI" 15520985
"541" "2014/08/24 10:20:44.06" 38.2155 -122.3117 11.25 6.02 "Mw" 397 28 4 0.18 "NC" 72282711
"542" "2014/08/24 10:21:10.84" 38.7602 -122.7257 0.93 4.38 "Md" 26 57 2 0.13 "NC" 71086369
